nSeq,I1,I2,O1,O2,A1,A1_filtrado,A1_normalizado,Evento
7,0,0,0,0,512,511,0.2982109619201943,Contraido
8,0,0,0,0,511,511,0.2982109619201943,Contraido
9,0,0,0,0,506,506,-0.1348254447150006,Relajado
10,0,0,0,0,504,504,-0.3080400073690785,Relajado
11,0,0,0,0,503,504,-0.3080400073690785,Relajado
12,0,0,0,0,505,505,-0.2214327260420396,Relajado
13,0,0,0,0,507,507,-0.0482181633879616,Relajado
14,0,0,0,0,509,507,-0.0482181633879616,Relajado
15,0,0,0,0,506,508,0.0383891179390773,Contraido
0,0,0,0,0,508,508,0.0383891179390773,Contraido
1,0,0,0,0,509,509,0.1249963992661163,Contraido
2,0,0,0,0,512,511,0.2982109619201943,Contraido
3,0,0,0,0,511,511,0.2982109619201943,Contraido
4,0,0,0,0,509,509,0.1249963992661163,Contraido
5,0,0,0,0,508,508,0.0383891179390773,Contraido
6,0,0,0,0,504,504,-0.3080400073690785,Relajado
7,0,0,0,0,504,504,-0.3080400073690785,Relajado
8,0,0,0,0,509,507,-0.0482181633879616,Relajado
9,0,0,0,0,507,509,0.1249963992661163,Contraido
10,0,0,0,0,509,508,0.0383891179390773,Contraido
11,0,0,0,0,508,509,0.1249963992661163,Contraido
12,0,0,0,0,509,508,0.0383891179390773,Contraido
13,0,0,0,0,502,504,-0.3080400073690785,Relajado
14,0,0,0,0,504,504,-0.3080400073690785,Relajado
15,0,0,0,0,506,506,-0.1348254447150006,Relajado
0,0,0,0,0,508,507,-0.0482181633879616,Relajado
1,0,0,0,0,507,508,0.0383891179390773,Contraido
2,0,0,0,0,509,509,0.1249963992661163,Contraido
3,0,0,0,0,512,512,0.3848182432472332,Contraido
4,0,0,0,0,512,512,0.3848182432472332,Contraido
5,0,0,0,0,506,506,-0.1348254447150006,Relajado
6,0,0,0,0,505,506,-0.1348254447150006,Relajado
7,0,0,0,0,507,507,-0.0482181633879616,Relajado
8,0,0,0,0,508,508,0.0383891179390773,Contraido
9,0,0,0,0,508,508,0.0383891179390773,Contraido
10,0,0,0,0,513,508,0.0383891179390773,Contraido
11,0,0,0,0,506,506,-0.1348254447150006,Relajado
12,0,0,0,0,503,503,-0.3946472886961175,Relajado
13,0,0,0,0,499,503,-0.3946472886961175,Relajado
14,0,0,0,0,504,502,-0.4812545700231565,Relajado
15,0,0,0,0,502,502,-0.4812545700231565,Relajado
0,0,0,0,0,498,502,-0.4812545700231565,Relajado
1,0,0,0,0,506,506,-0.1348254447150006,Relajado
2,0,0,0,0,509,508,0.0383891179390773,Contraido
3,0,0,0,0,508,508,0.0383891179390773,Contraido
4,0,0,0,0,506,508,0.0383891179390773,Contraido
5,0,0,0,0,509,509,0.1249963992661163,Contraido
6,0,0,0,0,511,511,0.2982109619201943,Contraido
7,0,0,0,0,515,515,0.6446400872283502,Contraido
8,0,0,0,0,519,515,0.6446400872283502,Contraido
9,0,0,0,0,513,513,0.4714255245742722,Contraido
